Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
33037593,04/01/2016 02:00:52 PM,04/05/2016 12:00:00 AM,DOB,Department of Buildings,Plumbing,Plumbing-Defective/Leaking/Not Maintained,,10038,237 FRONT STREET,FRONT STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,,04/05/2016 12:00:00 AM,01 MANHATTAN,MANHATTAN,983882,197192,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.707923237892125,-74.00132733208939,"(40.707923237892125, -74.00132733208939)"
33036858,04/01/2016 02:01:00 PM,04/18/2016 10:36:00 AM,DOT,Department of Transportation,Street Light Condition,Lamppost Knocked Down,,,,,ORCHARD BEACH RD,BARTOW PELL CIRCLE,ORCHARD BEACH RD,BARTOW PELL CIRCLE,INTERSECTION,,,N/A,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,04/18/2016 10:36:00 AM,Unspecified BRONX,BRONX,,,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
33033656,04/01/2016 02:01:01 PM,04/01/2016 03:12:37 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10023,1841 BROADWAY,BROADWAY,BROADWAY,COLUMBUS AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,04/01/2016 10:01:01 PM,The Police Department responded to the complaint and determined that police action was not necessary.,04/01/2016 03:12:37 PM,07 MANHATTAN,MANHATTAN,989117,219502,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76915732305014,-73.98242917087231,"(40.76915732305014, -73.98242917087231)"
33036758,04/01/2016 02:01:30 PM,,DOHMH,Department of Health and Mental Hygiene,Smoking,Smoking Violation,Commercial Building,10306,507 MIDLAND AVENUE,MIDLAND AVENUE,KISWICK STREET,NUGENT AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Assigned,05/08/2016 02:01:30 PM,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after your initial complaint, please make a new complaint.",04/01/2016 03:01:36 PM,02 STATEN ISLAND,STATEN ISLAND,957654,148326,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.57375668653743,-74.09573593065713,"(40.57375668653743, -74.09573593065713)"
33040598,04/01/2016 02:01:31 PM,04/07/2016 01:23:15 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10467,2420 BRONX PARK EAST,BRONX PARK EAST,,,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,04/07/2016 01:23:15 AM,11 BRONX,BRONX,1020063,253336,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.861950868221676,-73.87052756576816,"(40.861950868221676, -73.87052756576816)"
33045063,04/01/2016 02:01:31 PM,04/01/2016 02:26:48 PM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10467,2420 BRONX PARK EAST,BRONX PARK EAST,,,,,ADDRESS,BRONX,,N/A,Closed,,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",04/01/2016 02:26:48 PM,11 BRONX,BRONX,1020063,253336,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.861950868221676,-73.87052756576816,"(40.861950868221676, -73.87052756576816)"
33036479,04/01/2016 02:01:48 PM,04/04/2016 10:59:57 AM,DOT,Department of Transportation,Street Condition,Cave-in,Street,10312,,,,,DRUMGOOLE ROAD EAST,MARNE AVENUE,INTERSECTION,STATEN ISLAND,,N/A,Closed,04/11/2016 02:01:48 PM,The City inspected the condition you reported and asked the Department of Environmental Protection to address the issue.,04/04/2016 10:59:57 AM,03 STATEN ISLAND,STATEN ISLAND,935452,141405,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.55466551785662,-74.17560495051235,"(40.55466551785662, -74.17560495051235)"
33034193,04/01/2016 02:02:00 PM,04/18/2016 10:35:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,,ORCHARD BEACH RD,PARK DR,ORCHARD BEACH RD,PARK DR,INTERSECTION,,,N/A,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,04/18/2016 10:35:00 AM,Unspecified BRONX,BRONX,,,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
33037470,04/01/2016 02:02:07 PM,04/04/2016 12:00:00 AM,DOB,Department of Buildings,BEST/Site Safety,Demolition - Unsafe,,11234,2082 FLATBUSH AVENUE,FLATBUSH AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Closed,,,04/04/2016 12:00:00 AM,18 BROOKLYN,BROOKLYN,1002837,164842,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6191101694113,-73.93304810417294,"(40.6191101694113, -73.93304810417294)"
33039658,04/01/2016 02:02:50 PM,04/01/2016 09:28:35 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11215,241 21 STREET,21 STREET,5 AVENUE,6 AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,04/01/2016 10:02:50 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,04/01/2016 09:28:35 PM,07 BROOKLYN,BROOKLYN,986194,180133,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.661099973307174,-73.99299314571016,"(40.661099973307174, -73.99299314571016)"
33039899,04/01/2016 02:02:54 PM,04/01/2016 10:22:52 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11105,20-79 31 STREET,31 STREET,20 ROAD,21 AVENUE,,,ADDRESS,ASTORIA,,Precinct,Closed,04/01/2016 10:02:54 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,04/01/2016 10:22:52 PM,01 QUEENS,QUEENS,1009755,222884,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.778404569146616,-73.90790912044896,"(40.778404569146616, -73.90790912044896)"
33040117,04/01/2016 02:03:00 PM,,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,,ORCHARD BEACH RD,BARTOW PELL CIRCLE,ORCHARD BEACH RD,BARTOW PELL CIRCLE,INTERSECTION,,,N/A,Assigned,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,05/04/2016 01:48:00 PM,Unspecified BRONX,BRONX,,,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
33035156,04/01/2016 02:03:14 PM,04/04/2016 03:35:38 PM,DOT,Department of Transportation,DOT Literature Request,PPPD Brochure - English,,,,,,,,,,,,N/A,Closed,04/11/2016 03:29:32 PM,"The literature has been mailed. If it has not been received, please request it again from 311.",04/04/2016 03:29:32 PM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
33039597,04/01/2016 02:03:24 PM,04/01/2016 04:17:21 PM,DOF,Land Records,DOF Property - Update Account,Billing Address Incorrect,Property Address,11379,57-46 79 STREET,79 STREET,LONG ISLAND EXPRESSWAY,58 AVENUE,,,ADDRESS,MIDDLE VILLAGE,,N/A,Closed,04/11/2016 02:03:24 PM,See notes.,04/01/2016 04:17:21 PM,05 QUEENS,QUEENS,1016800,204443,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72776561054421,-73.88256104107818,"(40.72776561054421, -73.88256104107818)"
33037027,04/01/2016 02:04:08 PM,04/01/2016 03:16:00 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11215,163 13 STREET,13 STREET,3 AVENUE,4 AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,04/01/2016 10:04:08 PM,The Police Department responded to the complaint and determined that police action was not necessary.,04/01/2016 03:16:00 PM,06 BROOKLYN,BROOKLYN,986395,182902,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.668700217626636,-73.99226779060808,"(40.668700217626636, -73.99226779060808)"
33038904,04/01/2016 02:04:15 PM,04/04/2016 03:08:40 PM,DOT,Department of Transportation,Ferry Permit,Performance,Terminal,,,,,,,,,,,N/A,Closed,,The Department of Transportation contacted the customer and resolved the Service Request or provided the information requested.,04/04/2016 03:08:40 PM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,N/A,Whitehall Terminal (Manhattan),,,
33035829,04/01/2016 02:04:27 PM,04/04/2016 11:00:29 AM,DOT,Department of Transportation,Street Condition,Defective Hardware,Street,10306,111 DALTON AVENUE,DALTON AVENUE,BELFAST AVENUE,VINCENT AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,04/11/2016 02:04:27 PM,The City inspected the condition you reported and asked the Department of Environmental Protection to address the issue.,04/04/2016 11:00:29 AM,03 STATEN ISLAND,STATEN ISLAND,948945,147827,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.57235662769537,-74.12708251993787,"(40.57235662769537, -74.12708251993787)"
33039112,04/01/2016 02:04:28 PM,04/01/2016 03:59:13 PM,DCA,Department of Consumer Affairs,DCA / DOH New License Application Request,General Street Vendor License,,,,,,,,,,,,N/A,Closed,04/08/2016 03:59:06 PM,"The literature has been mailed. If it has not been received, please request it again from 311.",04/01/2016 03:59:06 PM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
33039915,04/01/2016 02:04:40 PM,04/01/2016 06:39:39 PM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11416,97-27 102 STREET,102 STREET,97 AVENUE,101 AVENUE,,,ADDRESS,OZONE PARK,,Precinct,Closed,04/01/2016 10:04:40 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,04/01/2016 06:39:39 PM,09 QUEENS,QUEENS,1028220,189671,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.687170633421715,-73.84145472850275,"(40.687170633421715, -73.84145472850275)"
33039567,04/01/2016 02:04:43 PM,04/15/2016 11:55:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11234,5602 AVENUE U,AVENUE U,EAST   56 STREET,PEARSON STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,,04/15/2016 11:55:00 AM,18 BROOKLYN,BROOKLYN,1006784,162335,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.612219816624304,-73.91883906133162,"(40.612219816624304, -73.91883906133162)"
33038362,04/01/2016 02:04:55 PM,04/01/2016 02:05:13 PM,HRA,HRA Benefit Card Replacement,Benefit Card Replacement,Medicaid,NYC Street Address,,,,,,,,,,,N/A,Closed,,"The Human Resources Administration received your request. If you are eligible for a benefit card replacement, you will receive it in 7 to 10 business days. No further updates will be available by calling 311 or on 311 Online.",,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
33045727,04/01/2016 02:05:00 PM,04/02/2016 12:00:00 PM,DSNY,Queens East 12,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11436,148-06 LINDEN BOULEVARD,LINDEN BOULEVARD,148 STREET,149 STREET,,,ADDRESS,Jamaica,,N/A,Closed,,,04/02/2016 12:00:00 PM,12 QUEENS,QUEENS,1041023,189234,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.68589830849115,-73.79529401338284,"(40.68589830849115, -73.79529401338284)"
33033778,04/01/2016 02:05:01 PM,04/01/2016 02:54:01 PM,DPR,Department of Parks and Recreation,Animal in a Park,Injured Wildlife,Park,11365,,,,,,,,FRESH MEADOWS,,N/A,Closed,04/06/2016 02:05:01 PM,The Department of Parks and Recreation has completed the requested work order and corrected the problem.,04/01/2016 02:54:01 PM,07 QUEENS,QUEENS,,,Kissena Park,QUEENS,Kissena Park,Q024,,,7185205900,Oak Avenue to Hempstead Turnpike,FRESH MEADOWS,NY,11365,,,,,,,,,,,,,,,
33035935,04/01/2016 02:05:03 PM,04/05/2016 12:00:00 AM,DOB,Department of Buildings,Plumbing,Plumbing-Defective/Leaking/Not Maintained,,11220,446 SENATOR STREET,SENATOR STREET,,,,,ADDRESS,BROOKLYN,,N/A,Closed,,,04/05/2016 12:00:00 AM,10 BROOKLYN,BROOKLYN,978224,170826,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63555243793343,-74.02171149166644,"(40.63555243793343, -74.02171149166644)"
33034090,04/01/2016 02:05:08 PM,04/25/2016 12:00:00 AM,DOB,Department of Buildings,Boilers,Boiler - Defective/Inoperative/No Permit,,11215,373 5 STREET,5 STREET,,,,,ADDRESS,BROOKLYN,,N/A,Closed,,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",04/25/2016 12:00:00 AM,06 BROOKLYN,BROOKLYN,988998,183712,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.67092247329599,-73.98288403096,"(40.67092247329599, -73.98288403096)"
33039031,04/01/2016 02:05:28 PM,04/28/2016 12:29:11 PM,DOT,Department of Transportation,Broken Muni Meter,Coin or Card Did Not Register,Street,11219,4310 14 AVENUE,14 AVENUE,43 STREET,44 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,04/21/2016 02:05:28 PM,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",04/28/2016 12:29:11 PM,12 BROOKLYN,BROOKLYN,987981,171330,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63693707461021,-73.98655704352538,"(40.63693707461021, -73.98655704352538)"
33033925,04/01/2016 02:05:38 PM,04/29/2016 05:30:00 AM,DOT,Department of Transportation,Broken Muni Meter,No Receipt,Street,10065,1155 1 AVENUE,1 AVENUE,EAST 63 STREET,EAST 64 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,04/22/2016 02:05:38 PM,The Department of Transportation has completed the request or corrected the condition.,04/29/2016 05:30:00 AM,08 MANHATTAN,MANHATTAN,995315,216984,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.762240479804824,-73.96005731676618,"(40.762240479804824, -73.96005731676618)"
33039091,04/01/2016 02:06:00 PM,,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10035,1 RANDALL ISLAND,RANDALL ISLAND,CENTRAL RD,CENTRAL RD,,,ADDRESS,NEW YORK,,N/A,Assigned,,,04/06/2016 10:30:00 AM,11 MANHATTAN,MANHATTAN,1005931,228866,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.79483376062877,-73.9216971182047,"(40.79483376062877, -73.9216971182047)"
33037521,04/01/2016 02:06:03 PM,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,10312,1294 ARTHUR KILL ROAD,ARTHUR KILL ROAD,KENILWORTH AVENUE,FRESH KILLS PRK GREEN RIDGE PATH,,,ADDRESS,STATEN ISLAND,,N/A,Open,03/22/2018 02:06:03 PM,"The Department of Parks and Recreation will review your request within one year. It may take up to 24 months to inspect the location for planting. To learn more about the street tree planting process, visit www.nyc.gov/parks. Please note your Service Request number for future reference.",,03 STATEN ISLAND,STATEN ISLAND,933178,145272,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.565266860798886,-74.18381736667457,"(40.565266860798886, -74.18381736667457)"
33034986,04/01/2016 02:06:23 PM,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11236,1368 EAST 103 STREET,EAST 103 STREET,AVENUE M,AVENUE N,,,ADDRESS,BROOKLYN,,N/A,Open,03/22/2018 02:06:23 PM,"The Department of Parks and Recreation will review your request within one year. It may take up to 24 months to inspect the location for planting. To learn more about the street tree planting process, visit www.nyc.gov/parks. Please note your Service Request number for future reference.",,18 BROOKLYN,BROOKLYN,1015411,172093,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.638977318243825,-73.88772208858411,"(40.638977318243825, -73.88772208858411)"
33047008,04/01/2016 02:06:35 PM,04/18/2016 09:03:21 AM,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,11226,1012 OCEAN AVENUE,OCEAN AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",04/18/2016 09:03:21 AM,14 BROOKLYN,BROOKLYN,995728,171556,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63755074527762,-73.95864388139779,"(40.63755074527762, -73.95864388139779)"
33047112,04/01/2016 02:06:35 PM,04/18/2016 09:03:21 AM,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,11226,1012 OCEAN AVENUE,OCEAN AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",04/18/2016 09:03:21 AM,14 BROOKLYN,BROOKLYN,995728,171556,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63755074527762,-73.95864388139779,"(40.63755074527762, -73.95864388139779)"
